log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162306895250563567,,hold,reco_sellers,prs_restricted_v,ebay_trans_rltd_event,trans_dt,where,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_dcsn_rslt_ind,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_slr_expmt_group_cd,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_held_by_pp_yn_ind,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_restricted_v,ebay_trans_rltd_event,slr_id,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_restricted_v,ebay_trans_rltd_event,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_inc_mp_rtp_v,tns_s2f_trans_fact,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_restricted_v,ebay_trans_rltd_event,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_dt,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,,rsltn_cps,item_site_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_restricted_v,ebay_trans_rltd_event,item_lstd_site_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,,rsltn_cps,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,,rsltn_cps,tran_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers,prs_restricted_v,ebay_trans_rltd_event,trans_dt,where,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_dcsn_rslt_ind,select,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_slr_expmt_group_cd,select,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,lstg_crncy_exchng_rate,select,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_price_num,select,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_sold_qty,select,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,item_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_dt,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,,rsltn_cps,item_site_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_lstd_site_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,,rsltn_cps,item_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,,rsltn_cps,tran_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,trans_dt,where,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_dcsn_rslt_ind,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_slr_expmt_group_cd,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_held_by_pp_yn_ind,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,lstg_crncy_exchng_rate,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_price_num,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_sold_qty,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_dt,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,,rsltn_cps,item_site_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,item_lstd_site_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,,rsltn_cps,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,,rsltn_cps,tran_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_gmv,prs_restricted_v,ebay_trans_rltd_event,trans_dt,where,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_dcsn_rslt_ind,select,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_slr_expmt_group_cd,select,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,item_id,select,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,trans_id,select,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,item_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,item_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_dt,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,,rsltn_cps,item_site_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,item_lstd_site_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,,rsltn_cps,item_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,,rsltn_cps,tran_id,join,
2016-06-27,162306895250563567,,hold,reco_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,trans_dt,where,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_dcsn_rslt_ind,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,maestro_slr_expmt_group_cd,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_held_by_pp_yn_ind,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,item_id,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,trans_id,select,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_inc_mp_rtp_v,tns_s2f_trans_fact,trans_dt,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,,rsltn_cps,item_site_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,item_lstd_site_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,,rsltn_cps,item_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,,rsltn_cps,tran_id,join,
2016-06-27,162306895250563567,,hold,reco_held_sellers_txns,prs_restricted_v,ebay_trans_rltd_event,trans_dt,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,163166895250508833,,benson_column_usage,"Publisher ID",app_mrktng_l2_v,performance,pblshr_id,select,
2016-06-27,163166895250508833,,benson_column_usage,"Publisher ID",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Publisher ID",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Publisher ID",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,pblshr_cmpny_name AS "Publisher name",p_zhizhu_t,pblshr_head,pblshr_cmpny_name,select,
2016-06-27,163166895250508833,,benson_column_usage,pblshr_cmpny_name AS "Publisher name",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,pblshr_cmpny_name AS "Publisher name",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,pblshr_cmpny_name AS "Publisher name",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,rk AS "Rank",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,rk AS "Rank",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,rk AS "Rank",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,rk AS "Rank",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,rk AS "Rank",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW change",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,"WoW change",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,"WoW change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY change",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,"YoY change",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,"YoY change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Business Model",p_chengliu_t,new_bm,manual_bm,select,
2016-06-27,163166895250508833,,benson_column_usage,"Business Model",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Business Model",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Business Model",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Sub-business model",p_chengliu_t,new_bm,manual_sub_bm,select,
2016-06-27,163166895250508833,,benson_column_usage,"Sub-business model",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Sub-business model",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Sub-business model",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB,app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,iGMB,app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,iGMB,,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB,,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB,app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"% total iGMB",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,"% total iGMB",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,"% total iGMB",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"% total iGMB",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"% total iGMB",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_WoW AS "Last week iGMB",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_WoW AS "Last week iGMB",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_WoW AS "Last week iGMB",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_WoW AS "Last week iGMB",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_WoW AS "Last week iGMB",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW iGMB % change",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,"WoW iGMB % change",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,"WoW iGMB % change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW iGMB % change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW iGMB % change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_YoY AS "Last year iGMB",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_YoY AS "Last year iGMB",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_YoY AS "Last year iGMB",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_YoY AS "Last year iGMB",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iGMB_YoY AS "Last year iGMB",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY iGMB % change",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,"YoY iGMB % change",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,"YoY iGMB % change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY iGMB % change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY iGMB % change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,spend,app_mrktng_l2_v,performance,spend,select,
2016-06-27,163166895250508833,,benson_column_usage,spend,,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,spend,,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,spend,app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iROI,app_mrktng_l2_v,performance,spend,select,
2016-06-27,163166895250508833,,benson_column_usage,iROI,,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iROI,,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iROI,app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate AS "Mobile share",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate AS "Mobile share",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate AS "Mobile share",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate AS "Mobile share",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate AS "Mobile share",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_WoW AS "Last week mobile share",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_WoW AS "Last week mobile share",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_WoW AS "Last week mobile share",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_WoW AS "Last week mobile share",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_WoW AS "Last week mobile share",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW mobile share change",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,"WoW mobile share change",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,"WoW mobile share change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW mobile share change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW mobile share change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_YoY AS "Last year mobile share",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_YoY AS "Last year mobile share",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_YoY AS "Last year mobile share",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_YoY AS "Last year mobile share",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Mobile_rate_YoY AS "Last year mobile share",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY mobile share change",app_mrktng_l2_v,performance,fam2_igmb_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,"YoY mobile share change",app_mrktng_l2_v,performance,fam3_igmb_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,"YoY mobile share change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY mobile share change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY mobile share change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Trans AS "Transaction",app_mrktng_l2_v,performance,fam2_trans_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,Trans AS "Transaction",app_mrktng_l2_v,performance,fam3_trans_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,Trans AS "Transaction",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Trans AS "Transaction",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,Trans AS "Transaction",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click AS "Click",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,click AS "Click",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click AS "Click",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click AS "Click",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click_WoW AS "Last week click",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,click_WoW AS "Last week click",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click_WoW AS "Last week click",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click_WoW AS "Last week click",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW click % change",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,"WoW click % change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW click % change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"WoW click % change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click_YoY AS "Last year click",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,click_YoY AS "Last year click",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click_YoY AS "Last year click",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,click_YoY AS "Last year click",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY click % change",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,"YoY click % change",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY click % change",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"YoY click % change",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Conversion rate",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,"Conversion rate",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Conversion rate",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Conversion rate",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Last week conversion rate",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,"Last week conversion rate",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Last week conversion rate",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Last week conversion rate",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Last year conversion rate",app_mrktng_l2_v,performance,click_all,select,
2016-06-27,163166895250508833,,benson_column_usage,"Last year conversion rate",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Last year conversion rate",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,"Last year conversion rate",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,active_acct_manager_name AS "Active acct manager",p_zhizhu_t,pblshr_head,active_acct_manager_name,select,
2016-06-27,163166895250508833,,benson_column_usage,active_acct_manager_name AS "Active acct manager",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,active_acct_manager_name AS "Active acct manager",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,active_acct_manager_name AS "Active acct manager",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,app_dt AS "Application Date",p_zhizhu_t,pblshr_head,app_dt,select,
2016-06-27,163166895250508833,,benson_column_usage,app_dt AS "Application Date",,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,app_dt AS "Application Date",,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,app_dt AS "Application Date",app_mrktng_l2_v,performance,pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iRev,app_mrktng_l2_v,performance,fam2_irev_desktop,select,
2016-06-27,163166895250508833,,benson_column_usage,iRev,app_mrktng_l2_v,performance,fam3_irev_mobile,select,
2016-06-27,163166895250508833,,benson_column_usage,iRev,,pblshr_head,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iRev,,new_bm,ams_pblshr_id,join,
2016-06-27,163166895250508833,,benson_column_usage,iRev,app_mrktng_l2_v,performance,pblshr_id,join,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_users,user_cre_date,select,
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_lstg_item,slr_id,join,
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_users,user_id,join,
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_lstg_item,auct_start_dt,where,
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_users,user_cre_date,where,
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_users,prmry_user_id,where,
2016-06-27,161296895250625465,,benson_column_usage,user_cre_dt,access_views,dw_users,user_id,where,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_users,user_site_id,select,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_lstg_item,slr_id,join,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_users,user_id,join,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_lstg_item,auct_start_dt,where,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_users,user_cre_date,where,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_users,prmry_user_id,where,
2016-06-27,161296895250625465,,benson_column_usage,first_day_lcrus,access_views,dw_users,user_id,where,
